date,ES=F,CL=F,GC=F,ZN=F
2021-04-08,4089.0,59.599998474121094,1756.800048828125,132.0
2021-04-09,4119.5,59.31999969482422,1743.300048828125,131.734375
2021-04-12,4120.25,59.70000076293945,1731.199951171875,131.625
2021-04-13,4132.75,60.18000030517578,1746.199951171875,132.078125
2021-04-14,4118.0,63.150001525878906,1734.9000244140625,131.921875
2021-04-15,4162.5,63.459999084472656,1765.4000244140625,132.65625
2021-04-16,4176.25,63.130001068115234,1779.0,132.375
2021-04-19,4155.5,63.380001068115234,1769.4000244140625,132.234375
2021-04-20,4126.5,62.439998626708984,1777.300048828125,132.5625
2021-04-21,4164.75,61.349998474121094,1792.300048828125,132.53125
2021-04-22,4127.75,61.43000030517578,1781.199951171875,132.546875
2021-04-23,4171.5,62.13999938964844,1777.0,132.4375
2021-04-26,4179.5,61.90999984741211,1779.199951171875,132.375
2021-04-27,4179.0,62.939998626708984,1778.0,132.03125
2021-04-28,4176.25,63.86000061035156,1773.199951171875,132.09375
2021-04-29,4203.5,65.01000213623047,1768.0999755859375,131.984375
2021-04-30,4174.5,63.58000183105469,1767.300048828125,132.03125
2021-05-03,4185.75,64.48999786376953,1791.4000244140625,132.328125
2021-05-04,4158.25,65.69000244140625,1775.800048828125,132.421875
2021-05-05,4160.0,65.62999725341797,1784.0999755859375,132.546875
2021-05-06,4194.25,64.70999908447266,1815.5,132.671875
2021-05-07,4225.25,64.9000015258789,1831.0999755859375,132.75
2021-05-10,4183.5,64.91999816894531,1837.5,132.609375
2021-05-11,4146.25,65.27999877929688,1835.9000244140625,132.453125
2021-05-12,4058.75,66.08000183105469,1822.5999755859375,131.921875
2021-05-13,4107.0,63.81999969482422,1823.800048828125,132.1875
2021-05-14,4169.0,65.37000274658203,1837.9000244140625,132.40625
2021-05-17,4157.75,66.2699966430664,1867.5,132.34375
2021-05-18,4123.0,65.48999786376953,1867.800048828125,132.390625
2021-05-19,4111.5,63.36000061035156,1881.300048828125,132.03125
2021-05-20,4154.25,62.04999923706055,1881.800048828125,132.484375
