date,symbol,price,position,gross_return,cost,net_return,turnover
2021-06-09,GC=F,1893.199951171875,1.0,0.0005284853745930462,0.0,0.0005284853745930462,0.0
2021-06-10,GC=F,1894.199951171875,1.0,0.0005282062253282316,0.0,0.0005282062253282316,0.0
2021-06-11,GC=F,1877.4000244140625,1.0,-0.00886914116295856,0.0,-0.00886914116295856,0.0
2021-06-14,GC=F,1864.0,1.0,-0.007137543538833557,0.0,-0.007137543538833557,0.0
2021-06-15,GC=F,1854.5,1.0,-0.005096566523605128,0.0,-0.005096566523605128,0.0
2021-06-16,GC=F,1859.5,1.0,0.0026961445133459883,0.0,0.0026961445133459883,0.0
2021-06-17,GC=F,1773.800048828125,1.0,-0.04608763171383434,0.0,-0.04608763171383434,0.0
2021-06-18,GC=F,1767.9000244140625,0.6493725176160148,-0.0021599467822130485,7.012549647679705e-05,-0.0022300722786898456,0.3506274823839852
2021-06-21,GC=F,1781.800048828125,0.6506048937369739,0.005115348029846779,2.4647522419183333e-07,0.005115101554622587,0.0012323761209591666
2021-06-22,GC=F,1776.300048828125,0.6373655423193302,-0.0019673983537389136,2.6478702835287527e-06,-0.001970046224022442,0.013239351417643763
2021-06-23,GC=F,1782.300048828125,0.6428288197376252,0.0021713521434457007,1.0926554836589998e-06,0.0021702594879620418,0.005463277418294998
2021-06-24,GC=F,1775.5999755859375,0.6502123968463689,-0.0024442970108839745,1.4767154217487423e-06,-0.002445773726305723,0.007383577108743711
2021-06-25,GC=F,1776.5999755859375,0.6530770336036857,0.0003678063992922888,5.729273514633704e-07,0.0003672334719408254,0.002864636757316852
2021-06-28,GC=F,1779.5999755859375,0.6513168129658155,0.0010998257715572096,3.5204412757405827e-07,0.0010994737274296355,0.0017602206378702911
2021-06-29,GC=F,1762.800048828125,0.6540210803382857,-0.006174143851699586,5.408534744940407e-07,-0.00617468470517408,0.0027042673724702038
2021-06-30,GC=F,1770.800048828125,0.651417708330191,0.0029562863185225515,5.206744016189369e-07,0.0029557656441209323,0.0026033720080946843
2021-07-01,GC=F,1775.9000244140625,0.6477692748418665,0.0018656016466681773,7.296866976648886e-07,0.0018648719599705123,0.003648433488324443
2021-07-02,GC=F,1782.5999755859375,0.6753985431443134,0.002548081084753288,5.5258536604893664e-06,0.0025425552310927987,0.02762926830244683
2021-07-06,GC=F,1793.5,0.6918714794803286,0.004230571143843019,3.294587267203042e-06,0.004227276556575816,0.01647293633601521
2021-07-07,GC=F,1801.5,0.6865520378426088,0.0030624010609093364,1.0638883275439603e-06,0.0030613371725817925,0.005319441637719802
2021-07-08,GC=F,1799.5999755859375,0.6796776705774282,-0.000716849385395639,1.3748734530361074e-06,-0.0007182242588486751,0.0068743672651805365
2021-07-09,GC=F,1810.0,0.6806217895485721,0.0039333648166689165,1.8882379422877628e-07,0.0039331759928746875,0.0009441189711438813
2021-07-12,GC=F,1805.5,0.6728039604345065,-0.0016727170287045663,1.5635658228131178e-06,-0.0016742805945273794,0.007817829114065589
2021-07-13,GC=F,1809.4000244140625,0.6790665488431015,0.0014668380610697253,1.2525176817189899e-06,0.0014655855433880062,0.006262588408594949
2021-07-14,GC=F,1824.300048828125,0.6812014379613579,0.005609548977322263,4.2697782365128667e-07,0.005609121999498611,0.0021348891182564333
2021-07-15,GC=F,1828.4000244140625,0.6716070612006165,0.0015093857811572986,1.918875352148275e-06,0.0015074669058051503,0.009594376760741374
2021-07-16,GC=F,1814.5,-0.6719925976663877,0.005108681573456823,0.0002687199317734009,0.004839961641683422,1.3435996588670043
2021-07-19,GC=F,1808.699951171875,1.0,-0.003196499767497918,0.0003343985195332776,-0.0035308982870311954,1.6719925976663879
2021-07-20,GC=F,1810.9000244140625,1.0,0.001216383757163264,0.0,0.001216383757163264,0.0
2021-07-21,GC=F,1802.9000244140625,1.0,-0.004417692800345763,0.0,-0.004417692800345763,0.0
2021-07-22,GC=F,1805.0,1.0,0.0011647765031341795,0.0,0.0011647765031341795,0.0
2021-07-23,GC=F,1801.4000244140625,1.0,-0.0019944463079986097,0.0,-0.0019944463079986097,0.0
2021-07-26,GC=F,1798.699951171875,1.0,-0.0014988748782024386,0.0,-0.0014988748782024386,0.0
2021-07-27,GC=F,1799.5,1.0,0.0004447928225070896,0.0,0.0004447928225070896,0.0
2021-07-28,GC=F,1799.5,1.0,0.0,0.0,0.0,0.0
2021-07-29,GC=F,1831.199951171875,1.0,0.01761597731140596,0.0,0.01761597731140596,0.0
2021-07-30,GC=F,1812.5999755859375,1.0,-0.010157260857305284,0.0,-0.010157260857305284,0.0
2021-08-02,GC=F,1818.0999755859375,1.0,0.00303431538898824,0.0,0.00303431538898824,0.0
2021-08-03,GC=F,1810.0999755859375,1.0,-0.00440019806799774,0.0,-0.00440019806799774,0.0
2021-08-04,GC=F,1810.5,1.0,0.0002209957568410914,0.0,0.0002209957568410914,0.0
2021-08-05,GC=F,1805.0999755859375,1.0,-0.0029826149760080467,0.0,-0.0029826149760080467,0.0
2021-08-06,GC=F,1760.0,1.0,-0.024984752199831983,0.0,-0.024984752199831983,0.0
2021-08-09,GC=F,1723.4000244140625,0.9685611396226711,-0.020141655717998596,6.287772075465781e-06,-0.020147943490074063,0.0314388603773289
2021-08-10,GC=F,1728.800048828125,0.8511254294182763,0.002666878283148908,2.348714204087896e-05,0.002643391141108029,0.1174357102043948
2021-08-11,GC=F,1750.4000244140625,-0.8485605547811595,-0.010602086273011778,0.00033993719683988717,-0.010942023469851665,1.6996859841994358
2021-08-12,GC=F,1749.0,-0.8214645495251156,0.000657032911666589,5.419201051208789e-06,0.0006516137106153802,0.027096005256043942
2021-08-13,GC=F,1775.199951171875,-0.8256688957168724,-0.01236848756541905,8.408692383513606e-07,-0.012369328434657401,0.004204346191756803
2021-08-16,GC=F,1786.9000244140625,-0.7723699899240585,-0.005090573287934992,1.0659781158562788e-05,-0.005101233069093555,0.05329890579281393
2021-08-17,GC=F,1785.0,-0.7626954184002465,0.000810979850945648,1.934914304762403e-06,0.0008090449366408856,0.009674571523812014
2021-08-18,GC=F,1781.5999755859375,-0.7633070657669649,0.001453928660523334,1.2232947334369638e-07,0.0014538063310499901,0.0006116473667184819
2021-08-19,GC=F,1780.199951171875,-0.7658161935366619,0.0006017969141940125,5.018255539393834e-07,0.0006012950886400731,0.002509127769696917
2021-08-20,GC=F,1781.0,-0.7664173948761925,-0.00034443958849779963,1.202402679061354e-07,-0.0003445598287657058,0.000601201339530677
2021-08-23,GC=F,1803.199951171875,-0.76660130169823,-0.009555593186971629,3.678136440750102e-08,-0.009555629968336036,0.00018390682203750508
2021-08-24,GC=F,1805.5999755859375,-0.7372525440960283,-0.0009812689402583174,5.8697515204403585e-06,-0.0009871386917787578,0.02934875760220179
2021-08-25,GC=F,1788.199951171875,-0.7370388564923793,0.007102621992957436,4.273752072978532e-08,0.007102579255436706,0.00021368760364892658
2021-08-26,GC=F,1792.199951171875,-0.7213510973565348,-0.0016135803982856003,3.1375518271689052e-06,-0.0016167179501127692,0.015687759135844526
2021-08-27,GC=F,1816.5999755859375,-0.781512516880474,-0.010639953694514055,1.2032283904787833e-05,-0.010651985978418842,0.060161419523939164
2021-08-30,GC=F,1809.0,-0.760882996860895,0.00318325018034447,4.1259040039157925e-06,0.0031791242763405544,0.020629520019578962
2021-08-31,GC=F,1815.0,-0.7593462206332356,-0.002518561262465115,3.0735524553187065e-07,-0.002518868617710647,0.0015367762276593533
2021-09-01,GC=F,1813.0999755859375,-0.7609287216084103,0.0007965747374200617,3.1650019503493e-07,0.0007962582372250268,0.00158250097517465
2021-09-02,GC=F,1808.699951171875,-0.760652215141857,0.001845948023993176,5.530129331066114e-08,0.0018458927226998652,0.0002765064665533057
2021-09-03,GC=F,1830.9000244140625,-0.7612608264311737,-0.009343753281040566,1.2172225786333258e-07,-0.009343875003298429,0.0006086112893166629
2021-09-07,GC=F,1795.9000244140625,-0.897765250856187,0.017161933126317128,2.7300884885002664e-05,0.017134632241432125,0.13650442442501332
2021-09-08,GC=F,1790.699951171875,-0.9221213046940983,0.002670025200403483,4.871210767582257e-06,0.0026651539896359005,0.024356053837911285
2021-09-09,GC=F,1797.4000244140625,-0.9146581723735472,-0.0034222800656568226,1.492626464110214e-06,-0.003423772692120933,0.007463132320551069
2021-09-10,GC=F,1789.5999755859375,-0.9555890490726007,0.004146901714223424,8.186175339810697e-06,0.004138715538883613,0.04093087669905349
2021-09-13,GC=F,1792.0,-0.945381267025546,-0.0012678465312985462,2.0415564094109273e-06,-0.001269888087707957,0.010207782047054637
2021-09-14,GC=F,1804.699951171875,-1.0,-0.007087026323590928,1.0923746594890793e-05,-0.0070979500701858185,0.054618732974453965
2021-09-15,GC=F,1792.4000244140625,-1.0,0.006815496808666444,0.0,0.006815496808666444,0.0
2021-09-16,GC=F,1754.5999755859375,-1.0,0.021089069578919428,0.0,0.021089069578919428,0.0
2021-09-17,GC=F,1749.4000244140625,-0.8540827277540121,0.002531168666852195,2.9183454449197588e-05,0.002501985212402997,0.14591727224598794
2021-09-20,GC=F,1761.800048828125,-0.8527841165753858,-0.006044668868117451,2.597222357252571e-07,-0.006044928590353176,0.0012986111786262855
2021-09-21,GC=F,1776.0,-0.8372400377782697,-0.006748079989836516,3.1088157594232114e-06,-0.00675118880559594,0.015544078797116057
2021-09-22,GC=F,1776.699951171875,-0.8629759472855034,-0.00034011319009148906,5.14718190144674e-06,-0.0003452603719929358,0.0257359095072337
2021-09-23,GC=F,1747.699951171875,-0.8638238829646014,0.014099675406334288,1.695871358196044e-07,0.014099505819198468,0.0008479356790980219
2021-09-24,GC=F,1749.699951171875,-0.8217013704124252,-0.0009403231600041279,8.42450251043525e-06,-0.0009487476625145631,0.04212251255217625
2021-09-27,GC=F,1750.0,-0.8232012215652224,-0.00014116738225673835,2.9997023055943206e-07,-0.00014146735248729778,0.0014998511527971603
2021-09-28,GC=F,1735.800048828125,-0.884442599832464,0.007176595275398355,1.2248275653448327e-05,0.007164346999744907,0.06124137826724163
2021-09-29,GC=F,1721.5,-0.8745653151533962,0.0072049351067373325,1.975456935813558e-06,0.007202959649801519,0.009877284679067788
2021-09-30,GC=F,1755.300048828125,-0.873577302149635,-0.01715187654243351,1.9760260075223358e-07,-0.017152074145034262,0.0009880130037611679
2021-10-01,GC=F,1757.0,-0.7619974259799606,-0.000737969795035948,2.2315975233934894e-05,-0.0007602857702698829,0.11157987616967446
2021-10-04,GC=F,1766.199951171875,-0.7610066554743127,-0.00398476042790865,1.9815410112957734e-07,-0.003984958582009779,0.0009907705056478866
2021-10-05,GC=F,1759.5999755859375,-0.7906953475092412,0.0029546881065265576,5.937738406985705e-06,0.0029487503681195717,0.02968869203492852
2021-10-06,GC=F,1760.5,-0.8675193997408179,-0.0004437307628283316,1.5364810446315348e-05,-0.00045909557327464696,0.07682405223157673
2021-10-07,GC=F,1757.9000244140625,-0.8680936711620659,0.00128203484880903,1.1485428424959921e-07,0.0012819199945247805,0.000574271421247996
2021-10-08,GC=F,1756.300048828125,-0.8743588184394941,0.0007958090582077224,1.2530294554856437e-06,0.0007945560287522367,0.006265147277428218
2021-10-11,GC=F,1754.5999755859375,-0.8776623236207798,0.0008495645337249933,6.607010362571276e-07,0.0008489038326887361,0.0033035051812856375
2021-10-12,GC=F,1758.300048828125,-0.8792316260289735,-0.0018541100298764407,3.138604816387503e-07,-0.0018544238903580794,0.0015693024081937512
2021-10-13,GC=F,1793.699951171875,-0.8967331194534005,-0.018053952098911513,3.5002986848853947e-06,-0.0180574523975964,0.017501493424426973
2021-10-14,GC=F,1796.699951171875,-0.7941677774117303,-0.0013282619150871563,2.0513068408334046e-05,-0.0013487749834954904,0.10256534204167023
2021-10-15,GC=F,1767.199951171875,-0.9233519373459466,0.015160506980555731,2.5836831986843258e-05,0.015134670148568887,0.12918415993421628
2021-10-18,GC=F,1764.800048828125,-0.8386176755358116,0.0011388640678118445,1.6946852362027e-05,0.0011219172154498175,0.08473426181013499
2021-10-19,GC=F,1769.699951171875,-0.8498648644596575,-0.002359618498425192,2.2494377847691816e-06,-0.0023618679362099613,0.011247188923845908
2021-10-20,GC=F,1784.0999755859375,-0.8656932632186338,-0.0070441342992538635,3.1656797517952694e-06,-0.007047299979005659,0.015828398758976348
2021-10-21,GC=F,1781.199951171875,-0.8477547319247147,0.0013780110158407419,3.5877062587838185e-06,0.001374423309581958,0.01793853129391909
2021-10-22,GC=F,1795.5,-0.9346192475018525,-0.007503425354457831,1.7372903115427564e-05,-0.007520798257573259,0.08686451557713781
2021-10-25,GC=F,1806.0,-0.918186436827782,-0.005369511326478206,3.2865621348141084e-06,-0.00537279788861302,0.01643281067407054
2021-10-26,GC=F,1792.699951171875,-0.9123172819082651,0.006718640307930314,1.173830983903379e-06,0.00671746647694641,0.005869154919516895
2021-10-27,GC=F,1797.9000244140625,-0.9170211886489247,-0.0026599974761503933,9.407813481319139e-07,-0.0026609382574985254,0.004703906740659569
2021-10-28,GC=F,1801.5999755859375,-0.9536410354226224,-0.001962525846068732,7.323969354739535e-06,-0.0019698498154234714,0.03661984677369767
2021-10-29,GC=F,1783.0,-1.0,0.01032414289408956,9.27179291547553e-06,0.010314871101174084,0.04635896457737765
2021-11-01,GC=F,1795.0999755859375,-1.0,-0.0067863015064146825,0.0,-0.0067863015064146825,0.0
2021-11-02,GC=F,1788.699951171875,-1.0,0.0035652746371263033,0.0,0.0035652746371263033,0.0
2021-11-03,GC=F,1763.5999755859375,-1.0,0.014032524331145213,0.0,0.014032524331145213,0.0
2021-11-04,GC=F,1793.0,-0.9405020623617446,-0.015678602845140534,1.189958752765108e-05,-0.015690502432668185,0.059497937638255394
2021-11-05,GC=F,1816.4000244140625,-0.8595315029229306,-0.01121754498218207,1.619411188776281e-05,-0.011233739094069833,0.08097055943881404
2021-11-08,GC=F,1827.4000244140625,0.825283059987749,0.004997860348957828,0.00033696291258213595,0.0046608974363756914,1.6848145629106797
2021-11-09,GC=F,1830.199951171875,0.8230716953973269,0.0012611034435550045,4.4227291808440763e-07,0.0012606611706369201,0.002211364590422038
2021-11-10,GC=F,1847.5999755859375,0.8230036361383749,0.007824436533560483,1.3611851790407137e-08,0.007824422921708693,6.805925895203568e-05
2021-11-11,GC=F,1863.199951171875,0.9002308039854702,0.007600984384852269,1.5445433569419054e-05,0.0075855389512828495,0.07722716784709527
2021-11-12,GC=F,1867.9000244140625,0.8860010156206835,0.002235009540146483,2.8459576729573443e-06,0.0022321635824735257,0.014229788364786722
2021-11-15,GC=F,1866.0999755859375,1.0,-0.0009636751456704173,2.279979687586331e-05,-0.0009864749425462806,0.11399898437931655
2021-11-16,GC=F,1853.5999755859375,1.0,-0.006698462120752757,0.0,-0.006698462120752757,0.0
2021-11-17,GC=F,1869.699951171875,0.9810450955638398,0.008521149274556182,3.790980887232043e-06,0.00851735829366895,0.018954904436160214
2021-11-18,GC=F,1861.0,0.9783137250661893,-0.004552217928612747,5.462740995300975e-07,-0.0045527642027122775,0.002731370497650487
2021-11-19,GC=F,1851.199951171875,0.9650939324915798,-0.0050821964869127365,2.643958514921896e-06,-0.0050848404454276585,0.013219792574609479
2021-11-22,GC=F,1806.0,0.9597958910303785,-0.02343492251178841,1.059608292240255e-06,-0.02343598212008065,0.005298041461201275
2021-11-23,GC=F,1783.5,0.785725701602274,-0.009788941465144651,3.481403788562092e-05,-0.009823755503030272,0.1740701894281046
2021-11-24,GC=F,1784.0999755859375,0.765295855928188,0.00025744818030620597,4.0859691348171805e-06,0.0002533622111713888,0.0204298456740859
2021-11-26,GC=F,1785.300048828125,0.7672046382993238,0.0005160595091666635,3.817564742271573e-07,0.0005156777526924363,0.0019087823711357865
2021-11-29,GC=F,1782.300048828125,0.7681568518342851,-0.0012908029420687656,1.904427069922443e-07,-0.001290993384775758,0.0009522135349612215
2021-11-30,GC=F,1773.5999755859375,0.7888939128746395,-0.003850886289790586,4.147412208070889e-06,-0.003855033701998657,0.020737061040354443
2021-12-01,GC=F,1781.5999755859375,0.7950693079429958,0.0035862395980483614,1.2350790136712586e-06,0.0035850045190346904,0.006175395068356293
2021-12-02,GC=F,1760.699951171875,0.7921459506400159,-0.009292697538588662,5.846714605959758e-07,-0.009293282210049257,0.0029233573029798787
2021-12-03,GC=F,1782.0,0.8052636290180135,0.009741668139526406,2.62353567559952e-06,0.009739044603850807,0.0131176783779976
2021-12-06,GC=F,1777.5,0.8374698391196723,-0.002114822826059746,6.4412420203317614e-06,-0.0021212640680800775,0.032206210101658805
2021-12-07,GC=F,1782.5999755859375,0.889293594601623,0.0025515474662159356,1.0364751096390146e-05,0.0025411827151195455,0.05182375548195073
2021-12-08,GC=F,1783.4000244140625,0.9004582882377288,0.00040413475156881175,2.2329387272211453e-06,0.0004019018128415906,0.011164693636105727
2021-12-09,GC=F,1774.5999755859375,0.9020004267317037,-0.004450851009064287,3.0842769879497746e-07,-0.004451159436763082,0.0015421384939748872
2021-12-10,GC=F,1782.9000244140625,0.9405662248654514,0.004399157951014174,7.713159626749545e-06,0.004391444791387425,0.03856579813374772
2021-12-13,GC=F,1786.300048828125,0.9651791402718183,0.0018406150630607418,4.92258308127338e-06,0.0018356924799794684,0.024612915406366898
2021-12-14,GC=F,1770.4000244140625,0.9673168937696183,-0.008610178473186618,4.275506995599976e-07,-0.008610606023886178,0.002137753497799988
2021-12-15,GC=F,1762.5999755859375,0.9517718635280012,-0.004193327443728942,3.109006048323404e-06,-0.004196436449777265,0.01554503024161702
2021-12-16,GC=F,1796.5999755859375,0.9570252673603243,0.01846071686199483,1.050680766464618e-06,0.01845966618122837,0.005253403832323089
2021-12-17,GC=F,1803.800048828125,-0.8474150630320239,-0.003396109653387637,0.00036088806607846965,-0.0037569977194661067,1.8044403303923482
2021-12-20,GC=F,1793.699951171875,-0.8409732962858337,0.004708899095719425,1.288353349238025e-06,0.004707610742370187,0.006441766746190125
2021-12-21,GC=F,1787.9000244140625,-0.8402966753232058,0.002717098346645937,1.353241925255766e-07,0.0027169630224534113,0.000676620962627883
2021-12-22,GC=F,1801.5999755859375,-1.0,-0.007662593536998719,3.194066493535883e-05,-0.007694534201934077,0.15970332467679416
2021-12-23,GC=F,1811.199951171875,-1.0,-0.005328583323728875,0.0,-0.005328583323728875,0.0
2021-12-27,GC=F,1808.0999755859375,-1.0,0.0017115590048087936,0.0,0.0017115590048087936,0.0
2021-12-28,GC=F,1810.199951171875,-1.0,-0.0011614266989063982,0.0,-0.0011614266989063982,0.0
2021-12-29,GC=F,1805.0999755859375,-1.0,0.0028173548356554834,0.0,0.0028173548356554834,0.0
2021-12-30,GC=F,1812.699951171875,-1.0,-0.004210279590453503,0.0,-0.004210279590453503,0.0
2021-12-31,GC=F,1827.5,1.0,0.008164643474810607,0.0004,0.0077646434748106065,2.0
2022-01-03,GC=F,1799.4000244140625,1.0,-0.015376183631156004,0.0,-0.015376183631156004,0.0
2022-01-04,GC=F,1814.0,1.0,0.008113802038371976,0.0,0.008113802038371976,0.0
2022-01-05,GC=F,1824.5999755859375,1.0,0.0058434264531077584,0.0,0.0058434264531077584,0.0
2022-01-06,GC=F,1788.699951171875,1.0,-0.01967555896877282,0.0,-0.01967555896877282,0.0
2022-01-07,GC=F,1797.0,0.8772627870595576,0.004070735263855132,2.4547442588088477e-05,0.004046187821267044,0.12273721294044238
2022-01-10,GC=F,1798.4000244140625,0.8805161954905337,0.000686001207937799,6.506816861952203e-07,0.0006853505262516038,0.0032534084309761013
2022-01-11,GC=F,1818.5999755859375,0.8855921464119184,0.009947129600126127,1.0151901842769374e-06,0.00994611440994185,0.0050759509213846865
2022-01-12,GC=F,1827.199951171875,0.8541050951837087,0.004038976721111122,6.297410245641944e-06,0.00403267931086548,0.03148705122820972
2022-01-13,GC=F,1821.199951171875,0.8802441054892838,-0.0028904688999955683,5.227802061115017e-06,-0.0028956967020566833,0.026139010305575083
2022-01-14,GC=F,1816.5,0.8839436644958397,-0.00228118392993887,7.399118013111883e-07,-0.002281923841740181,0.0036995590065559414
2022-01-18,GC=F,1812.300048828125,0.9984100245692316,-0.002308435646959134,2.289327201467837e-05,-0.0023313289189738125,0.11446636007339184
2022-01-19,GC=F,1843.0999755859375,1.0,0.01699493788444606,3.1799508615368844e-07,0.016994619889359908,0.0015899754307684422
2022-01-20,GC=F,1842.5,0.9163121854030201,-0.0002982827560203858,1.6737562919395988e-05,-0.0003150203189397818,0.08368781459697994
2022-01-21,GC=F,1831.800048828125,0.9227328700451444,-0.005358587057892569,1.2841369284248616e-06,-0.005359871194820994,0.006420684642124308
2022-01-24,GC=F,1841.699951171875,0.9202017213529792,0.004973199549685136,5.062297384330395e-07,0.004972693319946703,0.002531148692165197
2022-01-25,GC=F,1852.699951171875,0.9199690305511371,0.005494738341945071,4.653816036841452e-08,0.005494691803784702,0.00023269080184207258
2022-01-26,GC=F,1829.9000244140625,0.9144215615857451,-0.011253168445722848,1.1094937930784087e-06,-0.011254277939515927,0.005547468965392044
2022-01-27,GC=F,1793.300048828125,0.8610223126832196,-0.017221375595775502,1.0679849780505092e-05,-0.01723205544555601,0.053399248902525454
2022-01-28,GC=F,1784.9000244140625,0.7677582687328842,-0.0035962683465430084,1.865280879006708e-05,-0.0036149211553330755,0.09326404395033538
2022-01-31,GC=F,1795.0,0.768692012937988,0.004349694917129875,1.867488410207452e-07,0.004349508168288854,0.0009337442051037259
2022-02-01,GC=F,1800.300048828125,0.7764760475318461,0.002292680203781764,1.556806918771625e-06,0.0022911233968629925,0.007784034593858125
2022-02-02,GC=F,1809.199951171875,0.8242523330165948,0.0040747459153994475,9.555257096949755e-06,0.004065190658302497,0.04777628548474877
2022-02-03,GC=F,1803.0,0.8346044039806594,-0.002860107612295824,2.0704141928129085e-06,-0.0028621780264886367,0.010352070964064541
2022-02-04,GC=F,1806.5999755859375,0.8419206312482429,0.001681028129667584,1.463245453516704e-06,0.0016795648842140673,0.007316227267583519
2022-02-07,GC=F,1820.5999755859375,0.9640287767299707,0.007470609463416135,2.4421629096345555e-05,0.007446187834319789,0.12210814548172777
2022-02-08,GC=F,1826.5999755859375,0.9506904041279576,0.0031331113376138445,2.6676745204026187e-06,0.003130443663093442,0.013338372602013093
2022-02-09,GC=F,1835.199951171875,0.9482587291162474,0.004464580109794371,4.86335002342031e-07,0.004464093774792029,0.002431675011710155
2022-02-10,GC=F,1836.199951171875,0.9860486967817194,0.0005372976912691103,7.557993533094387e-06,0.0005297396977360159,0.037789967665471935
2022-02-11,GC=F,1840.800048828125,0.9940694729493337,0.002490369662489969,1.6041552335228639e-06,0.002488765507256446,0.008020776167614319
2022-02-14,GC=F,1868.0,0.9981177592352369,0.014748345064561918,8.096572571806516e-07,0.014747535407304738,0.0040482862859032576
2022-02-15,GC=F,1854.800048828125,0.9290074309194145,-0.006564696320366819,1.3822065663164485e-05,-0.006578518386029983,0.06911032831582242
2022-02-16,GC=F,1870.199951171875,0.9096119511831652,0.007552261618592773,3.879095947249867e-06,0.0075483825226455225,0.019395479736249333
2022-02-17,GC=F,1900.699951171875,0.9848182779806018,0.016060826789984117,1.5041265359487332e-05,0.01604578552462463,0.07520632679743666
2022-02-18,GC=F,1898.5999755859375,0.9018614227936267,-0.0009964155408104813,1.659137103739503e-05,-0.0010130069118478764,0.08295685518697515
2022-02-22,GC=F,1906.0999755859375,0.9178667676382216,0.003625830004112548,3.2010689689189852e-06,0.003622628935143629,0.016005344844594926
2022-02-23,GC=F,1909.199951171875,0.9207208929549695,0.0014974095410424547,5.708250633495782e-07,0.0014968387159791051,0.002854125316747891
2022-02-24,GC=F,1925.0999755859375,0.9271835023111796,0.00772168484187054,1.292521871242025e-06,0.007720392319999297,0.006462609356210125
2022-02-25,GC=F,1886.5,0.9914600162710915,-0.019879659710062128,1.2855302791982371e-05,-0.01989251501285411,0.06427651395991185
2022-02-28,GC=F,1899.4000244140625,0.990501646348082,0.006773122406604381,1.9167398460189224e-07,0.006772930732619779,0.0009583699230094611
2022-03-01,GC=F,1942.4000244140625,1.0,0.022638727728386154,1.899670730383596e-06,0.02263682805765577,0.009498353651917979
2022-03-02,GC=F,1920.9000244140625,0.8777665820416541,-0.009715805846732498,2.4446683591669174e-05,-0.009740252530324166,0.12223341795834586
2022-03-03,GC=F,1934.4000244140625,0.8201130830256644,0.0057637182987821944,1.1530699803197942e-05,0.005752187598978996,0.057653499015989706
2022-03-04,GC=F,1965.0999755859375,0.8174661055789589,0.012973619318237317,5.293954893411002e-07,0.012973089922747975,0.0026469774467055007
2022-03-07,GC=F,1993.9000244140625,0.796654601116346,0.011675584802986944,4.162300892522586e-06,0.01167142250209442,0.02081150446261293
2022-03-08,GC=F,2040.0999755859375,0.7769628452865026,0.018002730866682238,3.938351165968679e-06,0.017998792515516268,0.019691755829843394
2022-03-09,GC=F,1985.9000244140625,0.7200704434023533,-0.01913032858181803,1.1378480376829869e-05,-0.01914170706219486,0.056892401884149346
2022-03-10,GC=F,1998.0999755859375,0.597734297045242,0.0036720525444670867,2.4467229271422266e-05,0.0036475853151956643,0.12233614635711132
2022-03-11,GC=F,1982.699951171875,0.5974341257888601,-0.0046046245109655085,6.003425127636409e-08,-0.004604684545216784,0.0003001712563818204
2022-03-14,GC=F,1959.5999755859375,0.5858959485833498,-0.006826137308459443,2.3076354411020627e-06,-0.006828444943900545,0.011538177205510314
2022-03-15,GC=F,1928.5,0.5665956710907774,-0.008992198284117736,3.860055498514492e-06,-0.008996058339616251,0.01930027749257246
2022-03-16,GC=F,1908.0,0.552496807577065,-0.005873053956613883,2.8197727027424735e-06,-0.0058758737293166255,0.014098863513712367
2022-03-17,GC=F,1942.0999755859375,0.5470830428704593,0.00977752536968708,1.0827529413211412e-06,0.009776442616745758,0.005413764706605706
2022-03-18,GC=F,1928.199951171875,0.5321712186085618,-0.0038088630987643517,2.9823648523795046e-06,-0.0038118454636167313,0.014911824261897522
2022-03-21,GC=F,1928.5999755859375,0.5422713805005094,0.00011249963527675097,2.0200323783895247e-06,0.00011047960289836144,0.010100161891947623
2022-03-22,GC=F,1920.699951171875,0.5425090568451686,-0.0022222518138447977,4.7535268931842016e-08,-0.0022222993491137297,0.00023767634465921006
2022-03-23,GC=F,1936.5999755859375,0.5416643644071212,0.004484030216716622,1.689384876094824e-07,0.004483861278229012,0.0008446924380474119
2022-03-24,GC=F,1961.5999755859375,0.5377237819811406,0.006941595951152076,7.88116485196122e-07,0.00694080783466688,0.00394058242598061
2022-03-25,GC=F,1953.800048828125,0.5317829004489795,-0.0021145328946693674,1.1881763064322205e-06,-0.0021157210709757996,0.005940881532161102
2022-03-28,GC=F,1939.5999755859375,0.5627552614726159,-0.004090063328195027,6.194472204727286e-06,-0.004096257800399754,0.03097236102363643
2022-03-29,GC=F,1912.0,0.5590382364585202,-0.007954960750708204,7.434050028191308e-07,-0.007955704155711023,0.003717025014095654
2022-03-30,GC=F,1933.5,0.5829633009939068,0.006555288164942003,4.785012907077313e-06,0.0065505031520349255,0.023925064535386564
2022-03-31,GC=F,1949.199951171875,0.5820583177278214,0.0047262928200209366,1.8099665321709148e-07,0.004726111823367719,0.0009049832660854573
2022-04-01,GC=F,1919.0999755859375,0.5807184981474984,-0.008967583138935111,2.6796391606458413e-07,-0.008967851102851176,0.0013398195803229207
2022-04-04,GC=F,1929.199951171875,0.5835890659071963,0.0030713539642889735,5.741135519395702e-07,0.003070779850737034,0.0028705677596978507
2022-04-05,GC=F,1922.9000244140625,0.6029616242372382,-0.001969010038673694,3.8745116660083845e-06,-0.001972884550339702,0.019372558330041922
2022-04-06,GC=F,1918.4000244140625,0.6762100104186555,-0.0015824769921728987,1.4649677236283454e-05,-0.001597126669409182,0.07324838618141727
2022-04-07,GC=F,1933.800048828125,0.773583176086554,0.006209966454561275,1.9474633133579713e-05,0.006190491821427695,0.09737316566789855
