date,ES=F,CL=F,GC=F,ZN=F
2020-09-15,0.5839128904670324,0.3366283136706778,0.6537411962060679,1.0
2020-09-16,0.5826410300868162,0.33042697040555463,0.7451662462746311,1.0
2020-09-17,0.5808547147967766,0.2932541264780994,0.7557331475167434,1.0
2020-09-18,0.5765551217001663,0.28788045650310484,0.8183107466077884,1.0
2020-09-21,0.576720995605035,0.2880432256449253,0.8497891623455796,1.0
2020-09-22,0.5399462474291856,0.2717139700727457,0.7120219167556922,1.0
2020-09-23,0.5442474512294083,0.27157608620624757,0.7132113816979286,1.0
2020-09-24,0.5253925367062408,0.2741120403317497,0.6668834324057888,1.0
2020-09-25,0.5365232366383176,0.2727715625709234,0.7006196360714615,1.0
2020-09-28,0.516353055887137,0.2729653692130257,0.7082963214511091,1.0
2020-09-29,0.49644185211349673,0.27182770900170367,0.7997777000085254,1.0
2020-09-30,0.49635943750458694,0.2648491619065541,0.7640147616444686,1.0
2020-10-01,0.49883971027966967,0.2595351027259423,0.7644742357064307,1.0
2020-10-02,0.513090587717886,0.2558612260271913,0.7841382551851563,1.0
2020-10-05,0.5760643325248374,-0.2453432142846639,0.7830666247150775,1.0
2020-10-06,0.5635588771880586,-0.23096438101252945,0.7735953294587843,1.0
2020-10-07,0.6014761746592097,-0.26347591852892205,0.7731662435829768,1.0
2020-10-08,0.6132871006532908,-0.267395027238545,0.7706410057588279,1.0
2020-10-09,0.6427074411149338,-0.2660826127319988,0.7754849088138671,1.0
2020-10-12,0.6359552057902492,-0.2631983698936853,0.7292335960044986,1.0
2020-10-13,0.6283658601350216,0.25527856853653064,0.7409135973634021,1.0
2020-10-14,0.6206178699196261,0.2576382940100581,0.6981377760859871,1.0
2020-10-15,0.6174198688646232,0.2727290517842543,0.6897870272153453,1.0
2020-10-16,0.6265553229124016,-0.27600429702076146,0.7013411298332375,1.0
2020-10-19,0.6250543260579172,-0.2760540611269257,0.7095733346926891,-1.0
2020-10-20,0.6817828385858162,-0.29669658751862305,0.8372223181719023,-1.0
2020-10-21,0.6855825776106891,-0.29505773327173157,0.8370422513753413,-1.0
2020-10-22,0.7753698377036518,-0.28190714672864936,0.9707658167258829,-1.0
2020-10-23,0.7749811353809306,-0.2805982522448478,0.9081599612310145,-1.0
2020-10-26,0.8070554733577827,-0.2769290889701138,0.9232699841140694,-1.0
2020-10-27,0.7897114119332427,-0.26911932662240895,0.941029016302049,-1.0
2020-10-28,0.7907254575136486,-0.2714594607656693,0.9844318122718919,-1.0
2020-10-29,0.6145564641478659,-0.25345558695132125,0.8847244457754595,-1.0
2020-10-30,0.6013446035257177,-0.2556018333053528,0.9212515152224734,-1.0
2020-11-02,0.5964853472484649,-0.2682416251169848,0.90810708895731,-1.0
2020-11-03,0.6110482492451451,-0.2949183108195859,0.9059682092920767,-1.0
2020-11-04,0.5886381033314094,-0.30584326479883744,0.8867396666379717,-1.0
2020-11-05,0.5699895611841154,-0.28872008681089967,0.8969057892125211,-1.0
2020-11-06,0.546194448134139,-0.30002080462240854,0.7403701086285929,-1.0
2020-11-09,0.5526463317154707,-0.28459864913188004,0.7845780975415347,-1.0
2020-11-10,0.5630738944275826,-0.23464935765653727,0.5162828018550849,-1.0
2020-11-11,0.5684726626237846,-0.23297691855234348,0.5230936536136526,-1.0
2020-11-12,0.5697252583232558,-0.235088774557671,-0.5232344515244721,-1.0
2020-11-13,0.5606315239649045,-0.23469240026883031,-0.5201938355558724,-1.0
2020-11-16,0.5506023618243645,-0.23146473703003576,-0.5168065422479088,-1.0
2020-11-17,0.5586153115298393,-0.226815886130481,-0.5173748799779068,-1.0
2020-11-18,0.5546571633184186,-0.22790121595767568,-0.5177188064001876,-1.0
2020-11-19,0.5411877570633755,-0.23461907716991837,-0.5204856763096659,-1.0
2020-11-20,0.5414272410960375,-0.2354742351854179,-0.5263200548145576,-1.0
2020-11-23,0.5360160091047809,-0.2379827855344715,-0.5233311959496911,-1.0
2020-11-24,0.5609460856059978,-0.24464771833319188,-0.5053764878196834,-1.0
2020-11-25,0.5518028938175401,-0.23881425348803004,-0.4933306747594479,-1.0
2020-11-27,0.7202360861998737,-0.26678626111651405,-0.5048998613783524,-1.0
2020-11-30,0.7266999640690424,0.28206380486715593,-0.49871589786230575,-1.0
2020-12-01,0.761644259170503,0.2845105641875816,-0.5028571887862898,-1.0
2020-12-02,0.7630354232410402,0.2795041071764814,-0.4777612502589807,-1.0
2020-12-03,0.8001129105714849,0.2807890051176374,-0.4808236351315286,-1.0
2020-12-04,0.878326997452602,0.29040918954049233,-0.47933023435501604,-1.0
2020-12-07,0.9680316873657119,0.29358742522923115,-0.5251728301767888,-1.0
2020-12-08,0.9652811749321744,0.3232935333445265,-0.5100123549927337,-1.0
2020-12-09,1.0,0.46599613854159777,-0.7502701810617665,-1.0
2020-12-10,0.9676926020459593,0.48395322519730966,-0.7135011065401724,-1.0
2020-12-11,0.9791588645441743,0.4618706102609147,-0.7213502653364685,-1.0
2020-12-14,1.0,0.46566223860384165,-0.7270012034340964,-1.0
2020-12-15,1.0,0.5158043765907664,-0.7342748215758937,-1.0
2020-12-16,1.0,0.5468982001723683,-0.7027776361048387,-1.0
2020-12-17,1.0,0.5480753346648201,-0.7016282798565315,-1.0
2020-12-18,1.0,0.5472612867756972,-0.6662854242368932,-1.0
2020-12-21,1.0,0.5500512912489989,-0.6728335779539655,-1.0
2020-12-22,1.0,0.4782592896386776,-0.6751202054100531,-1.0
2020-12-23,1.0,0.47072052346146237,-0.7216837123644483,-1.0
2020-12-24,1.0,0.5333454854392122,-0.7905345773739549,-1.0
2020-12-28,1.0,0.5481179727341179,-0.7908968194903924,-1.0
2020-12-29,1.0,0.5349804408172183,-0.8451311615505522,-1.0
2020-12-30,1.0,0.5362005536722996,-0.8550682234385649,-1.0
2020-12-31,1.0,0.5669506732309478,-0.9720102801330552,-1.0
2021-01-04,1.0,0.5796464150034383,-0.9796411388939043,-1.0
2021-01-05,1.0,0.545887869797972,-0.7976396938738527,-1.0
2021-01-06,1.0,0.4443720194520122,-0.8001168073658338,-1.0
2021-01-07,1.0,0.45016993626641,-0.7047363407175745,-1.0
2021-01-08,1.0,0.45327409905453786,-0.7063533634847975,-1.0
2021-01-11,1.0,0.4380387750268271,-0.5622678852643147,-1.0
2021-01-12,1.0,0.4541867794818484,-0.5572287196186391,-1.0
2021-01-13,1.0,0.4529014938807385,-0.556727948437344,-1.0
2021-01-14,1.0,0.44732540514385194,-0.5577801278801283,-1.0
2021-01-15,1.0,0.44782841744196655,-0.5696562955515777,-1.0
2021-01-19,1.0,0.41998794138897577,-0.5604570443600908,-1.0
2021-01-20,1.0,0.4197446189381418,-0.5824956921933047,-1.0
2021-01-21,0.9930647654364313,0.4235841211721167,-0.563568651478219,-1.0
2021-01-22,1.0,0.46185201120089087,-0.5643169868340827,-1.0
2021-01-25,1.0,0.459854997092903,-0.5657150227364811,-1.0
2021-01-26,1.0,0.47386716650960076,-0.5674429077513258,-1.0
2021-01-27,1.0,0.47141616254228214,-0.5681059497855278,-1.0
2021-01-28,0.8266542124609948,0.48621371951553105,-0.5676843456067099,-1.0
2021-01-29,0.8096863303663149,0.4763488378739875,-0.5674176398152074,-1.0
2021-02-01,0.7310500591126482,0.4749419336078532,-0.5683692791417677,-1.0
2021-02-02,0.695747450567726,0.4550580396776011,-0.5633261765751015,-1.0
2021-02-03,0.7096266912038913,0.46958681402128205,-0.6211751899167673,-1.0
2021-02-04,0.7143039218567667,0.5699319436339995,-0.6249139767382219,-1.0
2021-02-05,0.7042692588133349,0.5744706449065735,-0.6241383764341891,-1.0
2021-02-08,0.7316654832211127,0.5721768595894611,-0.6041150893030174,-1.0
2021-02-09,0.7292245134135801,0.5978109666720032,-0.812026084950092,-1.0
2021-02-10,0.7397718285675847,0.6002711994006609,-0.8290293860311531,-1.0
2021-02-11,0.7390887034440828,0.6171201535680819,-0.8296266699204563,-1.0
2021-02-12,0.7391311718316488,0.6127668773934852,-0.8226757635452463,-1.0
2021-02-16,0.7416613104874318,0.5933739440958474,-0.8226613240609324,-1.0
2021-02-17,0.7574254337555194,0.6851560725427013,-0.811358222856094,-1.0
2021-02-18,0.7624787659309163,0.6715379959683015,-0.7834676235555146,-1.0
2021-02-19,0.7896168617243277,0.6366157607926716,-0.8449240005749573,-1.0
2021-02-22,0.7883514606776618,0.5720159241867421,-0.8423082745449264,-1.0
2021-02-23,0.7770611464630189,0.539538483340886,-0.761545796404786,-1.0
2021-02-24,0.7791103641871779,0.5378670208943093,-0.7616944268688867,-1.0
2021-02-25,0.7573850850905176,0.5287997219791458,-0.7600514989093308,-1.0
2021-02-26,0.7723944664854849,0.5290034120064716,-0.7397998165496023,-1.0
2021-03-01,0.7807186800199064,0.4598799484009439,-0.6572922040250643,-1.0
2021-03-02,0.7729792727309541,0.4449713953981908,-0.6660910694118571,-1.0
2021-03-03,0.7952400913158963,0.4416957403506101,-0.6691520947686558,-1.0
2021-03-04,0.7917744981133107,0.43757959148261083,-0.6853990384209007,-1.0
2021-03-05,0.7575911435962464,0.40130952674633236,-0.6840041265573028,-1.0
2021-03-08,0.7101844351751654,0.38127102507282284,-0.7512634468578574,-1.0
2021-03-09,0.7100988129653936,0.36892850857436055,-0.783158661797656,-1.0
2021-03-10,0.68676960295299,0.3624848277404427,-0.6978050384974208,-1.0
2021-03-11,0.6813715351266091,0.36248546282548205,-0.6961730818267688,-1.0
2021-03-12,0.667749346795695,0.35529434377739977,-0.6996856478694902,-1.0
2021-03-15,0.6680762408526817,0.35595442268960154,-0.7038459298038519,-1.0
2021-03-16,0.6660085236473228,0.35918027459013196,-0.6939381529271471,-1.0
2021-03-17,0.6658338788766363,0.3560683226731163,-0.7114663626305853,-1.0
2021-03-18,0.6651698421446286,0.35949486187031354,-0.7396121671388267,-1.0
2021-03-19,0.6413956851786838,0.2858395212439386,-0.7374335361842697,-1.0
2021-03-22,0.6416288838459111,0.28564200357770847,-0.731458230111201,-1.0
2021-03-23,0.6473933225305853,0.30045682737491425,-0.8006942493760043,-1.0
2021-03-24,0.6394674045189178,0.2649325561050223,-0.7941577027381479,-1.0
2021-03-25,0.6524201139441129,0.2433847425389656,-0.7856721545324071,-1.0
2021-03-26,0.7350609868261139,0.23395807882981404,-0.8089117262917153,-1.0
2021-03-29,0.705319548306879,0.22895351824622195,-1.0,-1.0
2021-03-30,0.7926402249231378,0.22966802945334772,-0.9585503471693126,-1.0
2021-03-31,0.8074043396964219,0.22936058434884984,-0.8910676984379302,-1.0
2021-04-01,0.8584852140777645,0.23004320715547621,-0.8226979051052729,-1.0
2021-04-05,0.9165176387231516,0.23133602482635623,-0.8315280328806021,-1.0
2021-04-06,0.9685744274234938,0.22986284695349432,-0.8326062020571132,-1.0
2021-04-07,0.9896103567016332,0.22909588426075392,-0.8673109642950596,-1.0
2021-04-08,1.0,0.22930035466102755,-1.0,-1.0
2021-04-09,1.0,0.22981117521322872,-1.0,-1.0
2021-04-12,1.0,0.23427911269037408,-0.9801281950591961,-1.0
2021-04-13,1.0,0.2336298685676065,-0.959818074275695,-1.0
2021-04-14,1.0,0.23284082346769863,-0.9438574179519548,-1.0
2021-04-15,1.0,0.21966221389175614,-0.9273657901395589,-1.0
2021-04-16,1.0,0.21955829368874463,-0.8432169231862376,-1.0
2021-04-19,1.0,0.24864860737381242,-0.8334154437681491,-1.0
2021-04-20,1.0,0.25169843261354324,-0.827248745898775,-1.0
2021-04-21,1.0,0.24983767114321062,-0.8266155992216366,-1.0
2021-04-22,1.0,0.27957603276757825,-0.8355627057470408,-1.0
2021-04-23,1.0,0.3174412443024637,-0.8224084427583233,-1.0
2021-04-26,1.0,0.34794109050786587,-0.8279172840396631,-1.0
2021-04-27,1.0,0.37921754944840214,-0.8298258221579248,-1.0
2021-04-28,1.0,0.37528753951451715,-0.8759994536115658,-1.0
2021-04-29,1.0,0.37964027131776507,-0.9914150880721893,-1.0
2021-04-30,1.0,0.3927654945642763,-1.0,-1.0
2021-05-03,1.0,0.4097835293733351,-1.0,-1.0
2021-05-04,1.0,0.5022458463704991,-1.0,-1.0
2021-05-05,1.0,0.49460531421592335,-1.0,-1.0
2021-05-06,1.0,0.493060130983374,-1.0,-1.0
2021-05-07,1.0,0.4785445170060966,-0.933435852715588,-1.0
2021-05-10,1.0,0.4824845914643652,-0.9529114790498863,-1.0
2021-05-11,1.0,0.4818165565810155,-0.9903680082358448,-1.0
2021-05-12,1.0,0.48243637273656753,-0.9995908660698645,-1.0
2021-05-13,0.9172663926920595,0.6313139939658877,-0.9933151738489067,-1.0
2021-05-14,0.9086172970041178,0.5266928251425773,-1.0,-1.0
2021-05-17,0.8426998584054163,0.49756068490928196,1.0,-1.0
2021-05-18,0.8473063477337243,0.4905673747321877,1.0,-1.0
2021-05-19,0.8417092260373962,0.49561803274968963,1.0,-1.0
2021-05-20,0.864932236091279,0.4570985547301185,1.0,-1.0
2021-05-21,0.8554857313086001,0.43832453032940855,1.0,-1.0
2021-05-24,0.8873702274274707,0.4226711433746392,1.0,-1.0
2021-05-25,0.8586839373469326,0.3854842506962712,1.0,-1.0
2021-05-26,0.8574519231579817,0.39001991026716537,1.0,-1.0
2021-05-27,0.8569266557469363,0.3940139708118743,1.0,-1.0
2021-05-28,0.8679807782853473,0.3995082742540944,1.0,-1.0
2021-06-01,0.882543985036415,0.41346430931942424,1.0,-1.0
2021-06-02,0.8838446191302765,0.4071938824316045,1.0,-1.0
2021-06-03,0.8982266260070618,0.40916386669167354,1.0,-1.0
2021-06-04,0.8930075674062621,0.40928060635096775,0.9870348304204479,-1.0
2021-06-07,0.8900187616081258,0.41611161494477245,1.0,-1.0
2021-06-08,0.90597184949969,0.4134734813798553,1.0,-1.0
2021-06-09,0.9415808672113024,0.4117813979174383,1.0,-1.0
2021-06-10,0.9749015426710451,0.41108305771974923,1.0,-1.0
2021-06-11,1.0,0.4134106856260232,1.0,-1.0
2021-06-14,1.0,0.46781962464666454,1.0,-1.0
2021-06-15,1.0,0.4844703119292853,1.0,-1.0
2021-06-16,1.0,0.4803114662713183,1.0,-1.0
2021-06-17,1.0,0.49302007963258265,1.0,-1.0
2021-06-18,1.0,0.55610426695545,0.6493725176160148,-1.0
2021-06-21,1.0,0.6216284751208061,0.6506048937369739,-1.0
2021-06-22,1.0,0.6079222074296052,0.6373655423193302,-1.0
2021-06-23,1.0,0.7142207017786302,0.6428288197376252,-1.0
2021-06-24,1.0,0.7141762053924341,0.6502123968463689,-1.0
2021-06-25,1.0,0.7149069821133225,0.6530770336036857,-1.0
2021-06-28,1.0,0.7140440133989381,0.6513168129658155,-1.0
2021-06-29,1.0,0.6774411585249444,0.6540210803382857,-1.0
2021-06-30,1.0,0.7176386542715615,0.651417708330191,-1.0
2021-07-01,1.0,0.7440374745729045,0.6477692748418665,-1.0
2021-07-02,1.0,0.6832808729317142,0.6753985431443134,-1.0
2021-07-06,1.0,0.6876018729323585,0.6918714794803286,-1.0
2021-07-07,1.0,0.6093059359006817,0.6865520378426088,-1.0
2021-07-08,1.0,0.5867434937387784,0.6796776705774282,-1.0
2021-07-09,1.0,0.5815169378844693,0.6806217895485721,1.0
2021-07-12,1.0,0.5513654895719169,0.6728039604345065,1.0
2021-07-13,1.0,0.5484286923361952,0.6790665488431015,1.0
2021-07-14,1.0,0.5375929907572357,0.6812014379613579,1.0
2021-07-15,1.0,0.4973406212195999,0.6716070612006165,1.0
2021-07-16,1.0,0.4760949165301417,-0.6719925976663877,1.0
2021-07-19,1.0,0.48781738742116393,1.0,1.0
2021-07-20,1.0,0.33594161534043676,1.0,1.0
2021-07-21,1.0,0.34762789712400133,1.0,1.0
2021-07-22,1.0,0.3150966038670966,1.0,1.0
2021-07-23,1.0,0.3075404645900989,1.0,1.0
2021-07-26,1.0,0.30760317170714,1.0,1.0
2021-07-27,1.0,0.3091544080303347,1.0,1.0
2021-07-28,1.0,0.3118196245558732,1.0,1.0
2021-07-29,1.0,0.3103437411139786,1.0,1.0
2021-07-30,1.0,0.30724624126454486,1.0,1.0
2021-08-02,1.0,0.314564063909535,1.0,1.0
2021-08-03,1.0,0.2991648763481641,1.0,1.0
2021-08-04,1.0,0.3041498058480127,1.0,1.0
2021-08-05,1.0,0.2943518049671081,1.0,1.0
2021-08-06,1.0,0.29321351202389273,1.0,1.0
2021-08-09,1.0,0.2997586623321384,0.9685611396226711,1.0
2021-08-10,1.0,0.2943431277553744,0.8511254294182763,1.0
2021-08-11,1.0,0.287740002270717,-0.8485605547811595,1.0
2021-08-12,1.0,0.29098404538068523,-0.8214645495251156,1.0
2021-08-13,1.0,0.2946641291701141,-0.8256688957168724,1.0
2021-08-16,1.0,0.2941923418902192,-0.7723699899240585,1.0
2021-08-17,1.0,0.37977397775968813,-0.7626954184002465,1.0
2021-08-18,1.0,0.38237979812309925,-0.7633070657669649,1.0
2021-08-19,1.0,0.4346005674487214,-0.7658161935366619,1.0
2021-08-20,1.0,0.44419217241682185,-0.7664173948761925,1.0
2021-08-23,1.0,0.4385776229961788,-0.76660130169823,1.0
2021-08-24,1.0,0.34853913973608125,-0.7372525440960283,1.0
2021-08-25,1.0,0.33053280750845476,-0.7370388564923793,1.0
2021-08-26,1.0,0.3297406250374952,-0.7213510973565348,1.0
2021-08-27,1.0,-0.3346584526206805,-0.781512516880474,1.0
2021-08-30,1.0,-0.3271051276339318,-0.760882996860895,1.0
2021-08-31,1.0,-0.34496970714831854,-0.7593462206332356,1.0
2021-09-01,1.0,-0.3448320123615087,-0.7609287216084103,1.0
2021-09-02,1.0,-0.3672950099778031,-0.760652215141857,1.0
2021-09-03,1.0,-0.36267632158471763,-0.7612608264311737,1.0
2021-09-07,1.0,-0.3635253630530481,-0.897765250856187,1.0
2021-09-08,1.0,-0.3755136574798963,-0.9221213046940983,1.0
2021-09-09,1.0,-0.3880352155486793,-0.9146581723735472,1.0
2021-09-10,1.0,-0.38570642837065056,-0.9555890490726007,1.0
2021-09-13,1.0,-0.3730220356998723,-0.945381267025546,1.0
2021-09-14,1.0,-0.3735854628025459,-1.0,1.0
2021-09-15,1.0,-0.3818987960792564,-1.0,1.0
2021-09-16,1.0,-0.36949938415969635,-1.0,1.0
2021-09-17,1.0,-0.38000836730822823,-0.8540827277540121,1.0
2021-09-20,1.0,-0.40269501950456443,-0.8527841165753858,1.0
2021-09-21,1.0,0.39972447303910674,-0.8372400377782697,1.0
2021-09-22,1.0,0.4868670243839904,-0.8629759472855034,1.0
2021-09-23,1.0,0.49943491630419923,-0.8638238829646014,1.0
2021-09-24,0.9538510979280391,0.49656555001461206,-0.8217013704124252,1.0
2021-09-27,0.9637732225993094,0.5132124780566225,-0.8232012215652224,1.0
2021-09-28,0.996472820916968,0.5126978104338722,-0.884442599832464,1.0
2021-09-29,0.8815088522341817,0.5103960428955083,-0.8745653151533962,1.0
2021-09-30,0.8783299270610809,0.5165968771989708,-0.873577302149635,-1.0
2021-10-01,0.8528547048542664,0.5170197299676463,-0.7619974259799606,-1.0
2021-10-04,0.8172255057881714,0.5301251349192335,-0.7610066554743127,-1.0
2021-10-05,0.7968569880767612,0.523833726738173,-0.7906953475092412,-1.0
2021-10-06,0.7653535969779469,0.5436754121511009,-0.8675193997408179,-1.0
2021-10-07,0.7572200664391603,0.50610047848017,-0.8680936711620659,-1.0
2021-10-08,0.7416834151908192,0.5377993465000639,-0.8743588184394941,-1.0
2021-10-11,0.749499196032623,0.5537474278712702,-0.8776623236207798,-1.0
2021-10-12,0.7449249323646566,0.5500271224873291,-0.8792316260289735,-1.0
2021-10-13,0.7480107072526735,0.5512116727644174,-0.8967331194534005,-1.0
2021-10-14,0.7616069813113191,0.5943701541358715,-0.7941677774117303,-1.0
2021-10-15,0.7063745356339463,0.5945234077505045,-0.9233519373459466,-1.0
2021-10-18,0.6978461336839585,0.6133713576135502,-0.8386176755358116,-1.0
2021-10-19,0.8356447620165461,0.7340358104436746,-0.8498648644596575,-1.0
2021-10-20,0.8291991875842839,0.7366479110147782,-0.8656932632186338,-1.0
2021-10-21,0.8429643036895949,0.7826192098487058,-0.8477547319247147,-1.0
2021-10-22,0.8751251552756335,0.6996311922455319,-0.9346192475018525,-1.0
2021-10-25,0.8737230840094917,0.6888587790731104,-0.918186436827782,-1.0
2021-10-26,0.875070825568799,0.7136932413827125,-0.9123172819082651,-1.0
2021-10-27,1.0,0.7192725580742193,-0.9170211886489247,-1.0
2021-10-28,1.0,0.6260798482026545,-0.9536410354226224,-1.0
2021-10-29,1.0,0.6255652354019763,-1.0,-1.0
2021-11-01,1.0,0.6280163928064986,-1.0,-1.0
2021-11-02,1.0,0.6682997250055634,-1.0,-1.0
2021-11-03,1.0,0.6886497653097999,-1.0,-1.0
2021-11-04,1.0,0.5744504093084992,-0.9405020623617446,-1.0
2021-11-05,1.0,0.5293848771740715,-0.8595315029229306,-1.0
2021-11-08,1.0,0.48585725615961034,0.825283059987749,-1.0
2021-11-09,1.0,0.4928384629699517,0.8230716953973269,-1.0
2021-11-10,1.0,0.4620192337577872,0.8230036361383749,-1.0
2021-11-11,1.0,0.4175436333447812,0.9002308039854702,-1.0
2021-11-12,1.0,0.4207442673917309,0.8860010156206835,-1.0
2021-11-15,1.0,0.4225566803335809,1.0,-1.0
2021-11-16,1.0,0.4226829990487745,1.0,-1.0
2021-11-17,1.0,0.42444467368260813,0.9810450955638398,-1.0
2021-11-18,1.0,0.40616838679205586,0.9783137250661893,-1.0
2021-11-19,1.0,0.4082314732404762,0.9650939324915798,-1.0
2021-11-22,1.0,0.386811558428798,0.9597958910303785,-1.0
2021-11-23,1.0,0.3831240005632403,0.785725701602274,-1.0
2021-11-24,1.0,0.3713624938133387,0.765295855928188,-1.0
2021-11-26,1.0,0.3810962018294506,0.7672046382993238,-1.0
2021-11-29,1.0,0.22098101011311097,0.7681568518342851,-1.0
2021-11-30,1.0,0.2168006197518535,0.7888939128746395,-1.0
2021-12-01,0.9672140036485825,0.20953871861852846,0.7950693079429958,-1.0
2021-12-02,0.9235350218085424,0.2099007531827307,0.7921459506400159,-1.0
2021-12-03,0.8610995885278183,0.2102186339778375,0.8052636290180135,-1.0
2021-12-06,0.8553261262503052,0.21128374025295962,0.8374698391196723,-1.0
2021-12-07,0.8193404188380204,0.20472890211634545,0.889293594601623,-1.0
2021-12-08,0.7288096657902763,0.19877935998559731,0.9004582882377288,-1.0
2021-12-09,0.7294552288321637,0.20230367901303503,0.9020004267317037,-1.0
2021-12-10,0.73188309025563,-0.2043357863800329,0.9405662248654514,-1.0
2021-12-13,0.7187532700079989,-0.20366050597927446,0.9651791402718183,-1.0
2021-12-14,0.7131339060947951,-0.2037248351777727,0.9673168937696183,-1.0
2021-12-15,0.706381756073828,-0.20388180318538082,0.9517718635280012,-1.0
2021-12-16,0.6729136871391967,-0.20372485246736657,0.9570252673603243,-1.0
2021-12-17,0.6636292814929343,-0.20361046471323746,-0.8474150630320239,-1.0
2021-12-20,0.6598780989526531,-0.2030959451458476,-0.8409732962858337,-1.0
2021-12-21,0.6305929908151658,-0.20302866879713616,-0.8402966753232058,-1.0
2021-12-22,0.5951568793013193,-0.1961368310314246,-1.0,-1.0
2021-12-23,0.5866903045364436,-0.1960925993772511,-1.0,-1.0
2021-12-27,0.583710752818302,-0.19517559100847606,-1.0,-1.0
2021-12-28,0.6186216382509208,-0.29635893808836083,-1.0,-1.0
2021-12-29,0.6291606243759057,-0.3017289266739078,-1.0,-1.0
2021-12-30,0.6785435699935949,-0.3569634087855995,-1.0,-1.0
2021-12-31,0.7087203645175902,-0.3628349419204033,1.0,-1.0
2022-01-03,0.7293142215035527,-0.34571255307495496,1.0,-1.0
2022-01-04,0.7475247346536865,-0.3472651137627276,1.0,-1.0
2022-01-05,0.761797176181283,-0.3851683565385326,1.0,-1.0
2022-01-06,0.7561987712004953,-0.41264372637577307,1.0,-1.0
2022-01-07,0.7576335429039888,-0.40478281793369564,0.8772627870595576,-1.0
2022-01-10,0.763131057499551,-0.41901328896651047,0.8805161954905337,-1.0
2022-01-11,0.7816549823571025,-0.41411283592009324,0.8855921464119184,-1.0
2022-01-12,0.7807448708948711,-0.3876359131694455,0.8541050951837087,-1.0
2022-01-13,0.7919602811421435,0.3909725201349882,0.8802441054892838,-1.0
2022-01-14,0.8029189207781499,0.38673926067908987,0.8839436644958397,-1.0
2022-01-18,0.8188385819834181,0.3871514043674679,0.9984100245692316,-1.0
2022-01-19,0.7616607962466609,0.40803150626765083,1.0,-1.0
2022-01-20,0.7969373016268186,0.4982480789065682,0.9163121854030201,-1.0
2022-01-21,0.8636036356486932,0.5500249590676008,0.9227328700451444,-1.0
2022-01-24,0.8315846935050709,0.507187370201591,0.9202017213529792,-1.0
2022-01-25,0.8449053940966169,0.46830765162135274,0.9199690305511371,-1.0
2022-01-26,0.9227345762996133,0.4625179418298502,0.9144215615857451,-1.0
2022-01-27,0.9249875673937361,0.45469174974156285,0.8610223126832196,-1.0
2022-01-28,0.9383651074948076,0.44550454676928375,0.7677582687328842,-1.0
2022-01-31,0.7330884038736809,0.4449550814874249,0.768692012937988,-1.0
2022-02-01,0.6643309336796773,0.48174829960349735,0.7764760475318461,-1.0
2022-02-02,-0.6619371593558034,0.47987656380533544,0.8242523330165948,-1.0
2022-02-03,-0.6457033344625713,0.47885545020764464,0.8346044039806594,-1.0
2022-02-04,-0.626417792023357,0.4683905914058876,0.8419206312482429,-1.0
2022-02-07,-0.6206463020647862,0.46598884520750317,0.9640287767299707,-1.0
2022-02-08,-0.620842668543149,0.4607243765700761,0.9506904041279576,-1.0
2022-02-09,-0.6106680224197525,0.4379719693850573,0.9482587291162474,-1.0
2022-02-10,-0.5971748962209353,0.48180088752307726,0.9860486967817194,-1.0
2022-02-11,-0.5768033478718898,0.48973811617286284,0.9940694729493337,-1.0
2022-02-14,-0.5631707228243342,0.45355048318426483,0.9981177592352369,-1.0
2022-02-15,-0.563957714978061,0.447425312776093,0.9290074309194145,-1.0
2022-02-16,-0.5587413886530985,0.3989426189771415,0.9096119511831652,-1.0
2022-02-17,-0.565401975754504,0.39942969743185197,0.9848182779806018,-1.0
2022-02-18,-0.541636612896936,0.38506067565846547,0.9018614227936267,-1.0
2022-02-22,-0.5630743101475835,0.39643753500598006,0.9178667676382216,-1.0
2022-02-23,-0.557668416481528,0.41327051152181477,0.9207208929549695,-1.0
2022-02-24,-0.545889682841334,0.4286609509270483,0.9271835023111796,-1.0
2022-02-25,-0.5292686984140431,0.43825368494922257,0.9914600162710915,-1.0
2022-02-28,-0.5014713152716526,0.4335539122832022,0.990501646348082,-1.0
2022-03-01,-0.5369917437180239,0.38365117643608687,1.0,-1.0
2022-03-02,-0.5516950384658774,0.2952349308037787,0.8777665820416541,-1.0
2022-03-03,-0.5292821515144145,0.2627183708930763,0.8201130830256644,-1.0
2022-03-04,-0.537076751649676,0.2529411691792189,0.8174661055789589,-1.0
2022-03-07,-0.5698366849653242,0.22965404639238404,0.796654601116346,-1.0
2022-03-08,-0.5210640900082969,0.2282355230182603,0.7769628452865026,-1.0
2022-03-09,-0.5202140615854599,0.22921823524612617,0.7200704434023533,-1.0
2022-03-10,-0.482326447784828,0.17194611035411247,0.597734297045242,-1.0
2022-03-11,-0.4980292848291276,0.1694139333983218,0.5974341257888601,-1.0
2022-03-14,-0.5038418906253096,0.16860132756384635,0.5858959485833498,-1.0
2022-03-15,-0.5189903453616881,0.16142310214130778,0.5665956710907774,-1.0
2022-03-16,-0.4880549545393415,0.15431904269487204,0.552496807577065,-1.0
2022-03-17,-0.4750623941588971,0.1561937645432068,0.5470830428704593,-1.0
2022-03-18,-0.4677449397003939,0.1469301538984739,0.5321712186085618,-1.0
2022-03-21,-0.48959500936321493,0.1478431266569477,0.5422713805005094,-1.0
